case_full_barcode	cmd	status	operation_id	num_of_repeats
TCGA-CH-5745-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5745-10A-01D-1572_130104_SN1120_0209_BD1KP6ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5745-10A-01D-1572_130104_SN1120_0209_BD1KP6ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-CH-5745-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5745-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5745-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5746-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5746-10A-01D-1572_130103_SN1222_0165_AC1FBHACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5746-10A-01D-1572_130103_SN1222_0165_AC1FBHACXX_s_2_rg.sorted.bam.bai,sample=TCGA-CH-5746-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5746-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5746-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5748-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5748-10A-01D-1572_130103_SN1222_0165_AC1FBHACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5748-10A-01D-1572_130103_SN1222_0165_AC1FBHACXX_s_4_rg.sorted.bam.bai,sample=TCGA-CH-5748-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5748-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5748-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5750-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5750-10A-01D-1572_130103_SN1222_0165_AC1FBHACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5750-10A-01D-1572_130103_SN1222_0165_AC1FBHACXX_s_6_rg.sorted.bam.bai,sample=TCGA-CH-5750-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5750-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5750-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5751-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5751-10A-01D-1572_130103_SN1222_0165_AC1FBHACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5751-10A-01D-1572_130103_SN1222_0165_AC1FBHACXX_s_8_rg.sorted.bam.bai,sample=TCGA-CH-5751-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5751-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5751-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5752-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5752-10A-01D-1572_130103_SN1222_0166_BD1K7EACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5752-10A-01D-1572_130103_SN1222_0166_BD1K7EACXX_s_2_rg.sorted.bam.bai,sample=TCGA-CH-5752-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5752-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5752-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5753-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5753-10A-01D-1572_130103_SN1222_0166_BD1K7EACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5753-10A-01D-1572_130103_SN1222_0166_BD1K7EACXX_s_4_rg.sorted.bam.bai,sample=TCGA-CH-5753-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5753-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5753-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5754-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5754-10A-01D-1572_130103_SN1222_0166_BD1K7EACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5754-10A-01D-1572_130103_SN1222_0166_BD1K7EACXX_s_6_rg.sorted.bam.bai,sample=TCGA-CH-5754-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5754-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5754-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5761-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5761-11A-01D-1572_130103_SN1222_0166_BD1K7EACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5761-11A-01D-1572_130103_SN1222_0166_BD1K7EACXX_s_8_rg.sorted.bam.bai,sample=TCGA-CH-5761-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5761-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5761-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5762-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5762-11A-01D-1572_130104_SN208_0445_AC1JWAACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5762-11A-01D-1572_130104_SN208_0445_AC1JWAACXX_s_2_rg.sorted.bam.bai,sample=TCGA-CH-5762-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5762-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5762-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5763-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5763-11A-01D-1572_130104_SN208_0445_AC1JWAACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5763-11A-01D-1572_130104_SN208_0445_AC1JWAACXX_s_4_rg.sorted.bam.bai,sample=TCGA-CH-5763-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5763-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5763-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5764-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5764-11A-01D-1572_130104_SN208_0445_AC1JWAACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5764-11A-01D-1572_130104_SN208_0445_AC1JWAACXX_s_6_rg.sorted.bam.bai,sample=TCGA-CH-5764-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5764-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5764-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5765-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5765-11A-01D-1572_130104_SN208_0445_AC1JWAACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5765-11A-01D-1572_130104_SN208_0445_AC1JWAACXX_s_8_rg.sorted.bam.bai,sample=TCGA-CH-5765-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5765-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5765-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5766-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5766-11A-01D-1572_130104_SN208_0446_BD1KR5ACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5766-11A-01D-1572_130104_SN208_0446_BD1KR5ACXX_s_2_rg.sorted.bam.bai,sample=TCGA-CH-5766-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5766-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5766-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5767-11B-01D-1784-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5767-11B-01D-1784_130115_SN590_0208_BD1TAGACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5767-11B-01D-1784_130115_SN590_0208_BD1TAGACXX_s_2_rg.sorted.bam.bai,sample=TCGA-CH-5767-11B-01D-1784-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5767-11B-01D-1784-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5767-11B-01D-1784-02	Pending	Not_Assigend	0.0
TCGA-CH-5768-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5768-11A-01D-1572_130104_SN208_0446_BD1KR5ACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5768-11A-01D-1572_130104_SN208_0446_BD1KR5ACXX_s_4_rg.sorted.bam.bai,sample=TCGA-CH-5768-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5768-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5768-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5769-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5769-11A-01D-1572_130104_SN208_0446_BD1KR5ACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5769-11A-01D-1572_130104_SN208_0446_BD1KR5ACXX_s_6_rg.sorted.bam.bai,sample=TCGA-CH-5769-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5769-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5769-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5771-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5771-11A-01D-1572_130104_SN208_0446_BD1KR5ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5771-11A-01D-1572_130104_SN208_0446_BD1KR5ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-CH-5771-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5771-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5771-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5772-11A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5772-11A-01D-1572_130125_SN208_0450_AC1K3NACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5772-11A-01D-1572_130125_SN208_0450_AC1K3NACXX_s_2_rg.sorted.bam.bai,sample=TCGA-CH-5772-11A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5772-11A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5772-11A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5788-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5788-10A-01D-1572_130125_SN208_0450_AC1K3NACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5788-10A-01D-1572_130125_SN208_0450_AC1K3NACXX_s_4_rg.sorted.bam.bai,sample=TCGA-CH-5788-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5788-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5788-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5789-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5789-10A-01D-1572_130125_SN208_0450_AC1K3NACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5789-10A-01D-1572_130125_SN208_0450_AC1K3NACXX_s_6_rg.sorted.bam.bai,sample=TCGA-CH-5789-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5789-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5789-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5790-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5790-10A-01D-1572_130125_SN208_0450_AC1K3NACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5790-10A-01D-1572_130125_SN208_0450_AC1K3NACXX_s_8_rg.sorted.bam.bai,sample=TCGA-CH-5790-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5790-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5790-10A-01D-1572-02	Pending	Not_Assigend	0.0
TCGA-CH-5791-10A-01D-1572-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5791-10A-01D-1572_130125_SN208_0451_BD1RB1ACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/PRAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-CH-5791-10A-01D-1572_130125_SN208_0451_BD1RB1ACXX_s_2_rg.sorted.bam.bai,sample=TCGA-CH-5791-10A-01D-1572-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-CH-5791-10A-01D-1572-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-CH-5791-10A-01D-1572-02	Pending	Not_Assigend	0.0
